cell_id,horizon_h,timestamp,centroid_lat,centroid_lon,temp_2m,heat_index,wind_speed,wind_gust,precip_rate,snow_rate,ice_rate,dewpoint,relative_humidity,storm_probability,thermal_stress,wind_stress,precip_stress,storm_proxy,hazard_score,exposure_score,vulnerability_score,final_risk,confidence
hex_0229,24,2025-10-11 10:19:24.659478,30.806400538265784,-95.5844267903853,86.23017607847629,131.8665100350529,12.323700042291534,21.071689654655295,0.0,0.0,0.0,64.014368457867,0.6374186971296354,0.0,1.0,0.03572298848850982,0.0,0.0,0.41071689654655297,0.38839772640459946,0.7077252771193998,1.2190891087422377,0.5569050526255268
hex_0273,24,2025-10-11 10:19:24.659478,30.972817411985716,-95.8029244013775,95.82230702598898,141.20283872253066,16.44670593228867,28.2744128689369,0.0,0.0,0.0,84.94273441082761,0.5278337454754262,0.0,1.0,0.2758137622978966,0.0,0.0,0.482744128689369,0.7544464128273483,0.7707203686671708,2.4036698208129867,0.5569050526255268
hex_0272,24,2025-10-11 10:19:24.659478,31.057429490719603,-96.11062426217862,86.4963085555755,131.66635095760103,9.315113379922161,13.44335012374351,0.0,0.0,0.0,62.259645229749104,0.8888079655374604,0.0,1.0,0.0,0.0,0.0,0.4,0.6438462950815038,0.7171511457894133,1.7661254644781679,0.5569050526255268
hex_0317,24,2025-10-11 10:19:24.659478,31.14989128887623,-96.01224129863009,94.66330735880072,139.78113553866672,8.266158002627224,11.182339715238985,0.0,0.0,0.0,78.88985735916826,0.868479515387219,0.0,1.0,0.0,0.0,0.0,0.4,0.5558922132385709,0.7729226010478732,1.6522343520785752,0.5569050526255268
hex_0318,24,2025-10-11 10:19:24.659478,31.13842643959218,-95.65765765765764,99.7592489608924,145.03359893407665,26.998687083123684,38.36464434195698,0.0,0.0,0.0,79.49369126235287,0.8338686600976182,0.0,1.0,0.6121548113985661,0.0,0.0,0.5836464434195698,0.32701109040957854,0.7337680025651759,1.7668435054914626,0.5569050526255268
hex_0316,24,2025-10-11 10:19:24.659478,31.222479978104634,-96.33612473556215,95.10303402306043,140.015775744044,18.06834165072883,25.32997168409897,1.0257527201133374,0.0,0.0,73.70549578653888,0.7310077269176283,0.12991143677679165,1.0,0.17766572280329906,0.10257527201133373,0.10392914942143333,0.48420768618539983,0.3366266826241257,0.69157249823836,1.353554229043054,0.5569050526255268
hex_0359,24,2025-10-11 10:19:24.659478,31.473903704133527,-96.87019967157352,93.54836853991478,137.9912013337739,3.962944461675132,5.867853701722183,3.740328714404077,0.0,0.0,71.2669584770054,0.6603200422249358,0.0,1.0,0.0,0.3740328714404077,0.08779080676989495,0.4835856549650711,0.19401539598336703,0.775796173863025,1.15728211985856,0.5569050526255268
hex_0362,24,2025-10-11 10:19:24.659478,31.372487359533924,-95.83783783783784,95.70483216136293,140.67141114089534,13.807311413613627,24.687625333715868,0.7039340802822677,0.0,0.0,72.17240518992449,0.5683630251602388,0.0,1.0,0.15625417779052894,0.07039340802822677,0.06951384333456997,0.46790631927626103,0.7146729155519892,0.6728921406995565,2.1126854355708433,0.5569050526255268
hex_0361,24,2025-10-11 10:19:24.659478,31.372487359533924,-96.1981981981982,95.17259222897356,139.99175106108584,22.28162222617542,31.87241691984155,0.0,0.0,0.0,86.98637751847326,0.8268961269373933,0.0,1.0,0.39574723066138506,0.0,0.0,0.5187241691984156,0.6411492927093352,0.6703889363639632,2.1340042015332417,0.5569050526255268
hex_0407,24,2025-10-11 10:19:24.659478,31.60654827947566,-95.65765765765764,88.50203098452074,133.3082591178215,16.19394607321249,21.053052813432878,0.0,0.0,0.0,79.07649587707608,0.8303361940065732,0.0,1.0,0.03510176044776259,0.0,0.0,0.4105305281343288,0.6343754855852177,0.7208105263298705,1.7897225118977313,0.5569050526255268
hex_0406,24,2025-10-11 10:19:24.659478,31.60654827947566,-96.018018018018,97.48014217658198,142.1389501624626,17.549034169771346,21.14708521110447,0.0,0.0,0.0,88.01419119454064,0.6744860868082063,0.0,1.0,0.03823617370348238,0.0,0.0,0.4114708521110447,0.27315865692449237,0.676952864273176,0.9173927947961523,0.5569050526255268
hex_0405,24,2025-10-11 10:19:24.659478,31.60654827947566,-96.37837837837837,89.58071182200982,134.0920996604703,13.693604011077113,22.723349328610006,4.416062571912409,0.0,0.0,65.26799524784752,0.8101923463240446,0.0,1.0,0.09077831095366685,0.4416062571912409,0.4013909299142625,0.5556938377157745,0.7499290958982492,0.6316356662912189,2.4582731832652613,0.5569050526255268
hex_0450,24,2025-10-11 10:19:24.659478,31.840609199417397,-96.1981981981982,93.77341995473998,138.1244569469688,17.630519907118135,25.71690736265175,0.0,0.0,0.0,78.52804493905094,0.8081222041680425,0.0,1.0,0.1905635787550583,0.0,0.0,0.4571690736265175,0.7422665855711506,0.7466935549137843,2.244804495745951,0.5569050526255268
hex_0451,24,2025-10-11 10:19:24.659478,31.840609199417397,-95.83783783783784,90.22917743264459,134.72763457229354,21.856621257793854,28.678622170145506,0.0,0.0,0.0,67.11821180056627,0.8191640252112578,0.0,1.0,0.28928740567151684,0.0,0.0,0.4867862217014551,0.39484812426125193,0.7219968878650316,1.5392904050001117,0.5569050526255268
